battle,country,result,source_url
Liberation of Nueva Cáceres (1898),Spain,win,https://en.wikipedia.org/wiki/Liberation_of_Nueva_Cáceres_(1898)
Battle of the Lines of Elvas,Spain,win,https://en.wikipedia.org/wiki/Battle_of_the_Lines_of_Elvas
Battle of the Lippe,Spain,win,https://en.wikipedia.org/wiki/Battle_of_the_Lippe
Battle of Llanos de Santa Juana,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Llanos_de_Santa_Juana
Battle of Loma del Gato,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Loma_del_Gato
Battle of Lomas de Santa María,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Lomas_de_Santa_María
Battle of Lucena,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Lucena
Battle of Mactan,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Mactan
Battle of Madonna dell'Olmo,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Madonna_dell'Olmo
Magalat revolt,Spain,unknown,https://en.wikipedia.org/wiki/Magalat_revolt
Battle of Maipú,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Maipú
Battle of Mal Tiempo,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Mal_Tiempo
Raid on Málaga (1656),Spain,win,https://en.wikipedia.org/wiki/Raid_on_Málaga_(1656)
Great Siege of Malta,Spain,win,https://en.wikipedia.org/wiki/Great_Siege_of_Malta
Battle of Manila (1570),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Manila_(1570)
Battle of Manila (1574),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Manila_(1574)
Battle of Maraycalla,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Maraycalla
Battle of Marihueñu,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Marihueñu
Battle of Marsaglia,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Marsaglia
Battle of Marvão,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Marvão
Battle in the Bay of Matanzas,Spain,win,https://en.wikipedia.org/wiki/Battle_in_the_Bay_of_Matanzas
Battle of Mataquito,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Mataquito
Battle of Matasiete,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Matasiete
Raid on Matina,Spain,win,https://en.wikipedia.org/wiki/Raid_on_Matina
Maurice's campaign of 1591,Spain,win,https://en.wikipedia.org/wiki/Maurice's_campaign_of_1591
Battle of Membrillar,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Membrillar
Battle of Mesamávida,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Mesamávida
Battle of Milazzo (1718),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Milazzo_(1718)
Battle of Millarapue,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Millarapue
Mindanao expedition,Spain,win,https://en.wikipedia.org/wiki/Mindanao_expedition
Battle of Miserere,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Miserere
Battle of Mocopulli,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Mocopulli
Battle of Monte Cristi,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Monte_Cristi
Battle of Monte de las Cruces,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Monte_de_las_Cruces
Battle of Montes Claros,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Montes_Claros
Battle of Montevideo (1807),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Montevideo_(1807)
Battle of Montijo,Spain,other,https://en.wikipedia.org/wiki/Battle_of_Montijo
Battle of Montmeló,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Montmeló
Battle of Mookerheyde,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Mookerheyde
Battle of Mount Chimborazo,Spain,unknown,https://en.wikipedia.org/wiki/Battle_of_Mount_Chimborazo
Battle of Mühlberg,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Mühlberg
Battle of Murcia,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Murcia
Raid on Nassau (1720),Spain,win,https://en.wikipedia.org/wiki/Raid_on_Nassau_(1720)
Battle of Noáin,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Noáin
La Noche Triste,Spain,win,https://en.wikipedia.org/wiki/La_Noche_Triste
Battle of Noordhorn,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Noordhorn
Capture of Oaxaca,Spain,win,https://en.wikipedia.org/wiki/Capture_of_Oaxaca
Battle of Ocho Rios,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Ocho_Rios
Battle of Ollantaytambo,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Ollantaytambo
Battle of Oosterweel,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Oosterweel
Battle of Oriola (1521),Spain,unknown,https://en.wikipedia.org/wiki/Battle_of_Oriola_(1521)
Capture of Orizaba,Spain,win,https://en.wikipedia.org/wiki/Capture_of_Orizaba
Raid of the Balearic islands (1558),Spain,other,https://en.wikipedia.org/wiki/Raid_of_the_Balearic_islands_(1558)
Battle of Otumba,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Otumba
Palaris revolt,Spain,win,https://en.wikipedia.org/wiki/Palaris_revolt
Battle of Palo Hincado,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Palo_Hincado
Battle of Pampeluna,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Pampeluna
Drake's Assault on Panama,Spain,win,https://en.wikipedia.org/wiki/Drake's_Assault_on_Panama
Henry Morgan's Panama expedition,Spain,win,https://en.wikipedia.org/wiki/Henry_Morgan's_Panama_expedition
Raid on Paombong,Spain,win,https://en.wikipedia.org/wiki/Raid_on_Paombong
Siege of Paris (1590),Spain,win,https://en.wikipedia.org/wiki/Siege_of_Paris_(1590)
Battle of Paso de las Damas,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Paso_de_las_Damas
Battle of Pateros,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Pateros
Battle of Pavia,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Pavia
Battle of Penco,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Penco
Peñón de Vélez de la Gomera expedition (1525),Spain,win,https://en.wikipedia.org/wiki/Peñón_de_Vélez_de_la_Gomera_expedition_(1525)
Battle of Pensacola (1814),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Pensacola_(1814)
Capture of Pensacola (1719),Spain,other,https://en.wikipedia.org/wiki/Capture_of_Pensacola_(1719)
Battle of Peralejo,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Peralejo
Battle of Peteroa,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Peteroa
Battle of Piacenza,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Piacenza
Battle of Pileu,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Pileu
Battle of Playa Honda,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Playa_Honda
Capture of Porto,Spain,win,https://en.wikipedia.org/wiki/Capture_of_Porto
Henry Morgan's raid on Porto Bello,Spain,win,https://en.wikipedia.org/wiki/Henry_Morgan's_raid_on_Porto_Bello
Battle of Portopí,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Portopí
Invasion of Portugal (1807),Spain,win,https://en.wikipedia.org/wiki/Invasion_of_Portugal_(1807)
Second French invasion of Portugal,Spain,win,https://en.wikipedia.org/wiki/Second_French_invasion_of_Portugal
Preston–Somers expedition,Spain,win,https://en.wikipedia.org/wiki/Preston–Somers_expedition
Iberian capture of Providencia,Spain,win,https://en.wikipedia.org/wiki/Iberian_capture_of_Providencia
Battle of Pudeto,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Pudeto
Battle of Puerto de Piñones,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Puerto_de_Piñones
Henry Morgan's raid on Puerto del Príncipe,Spain,win,https://en.wikipedia.org/wiki/Henry_Morgan's_raid_on_Puerto_del_Príncipe
Battle of Puná,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Puná
Battle of Punta Quemada,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Punta_Quemada
Battle of Puruarán,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Puruarán
Battle of Quechereguas (1814),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Quechereguas_(1814)
Battle of Quiapo,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Quiapo
Battle of Quilacura,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Quilacura
Raid of Visayas,Spain,win,https://en.wikipedia.org/wiki/Raid_of_Visayas
Raleigh's El Dorado expedition,Spain,win,https://en.wikipedia.org/wiki/Raleigh's_El_Dorado_expedition
Battle of Ramillies,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Ramillies
Battle of Rancagua,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Rancagua
Battle of Ravenna (1512),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Ravenna_(1512)
La Reforma Campaign,Spain,win,https://en.wikipedia.org/wiki/La_Reforma_Campaign
Battle of the Retiro,Spain,win,https://en.wikipedia.org/wiki/Battle_of_the_Retiro
Battle of Reynogüelén (1536),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Reynogüelén_(1536)
Battle of Río Bueno (1654),Spain,unknown,https://en.wikipedia.org/wiki/Battle_of_Río_Bueno_(1654)
Battle of Río Bueno (1759),Spain,unknown,https://en.wikipedia.org/wiki/Battle_of_Río_Bueno_(1759)
Battle of Rio Nuevo,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Rio_Nuevo
Battle of Rosillo Creek,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Rosillo_Creek
Battle of Ruvo,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Ruvo
Battle of Sabana Real,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Sabana_Real
Battle of Sabzak,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Sabzak
Battle of St. Kitts (1629),Spain,win,https://en.wikipedia.org/wiki/Battle_of_St._Kitts_(1629)
Battle of Salga,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Salga
Battle of San Carlos (May 1813),Spain,win,https://en.wikipedia.org/wiki/Battle_of_San_Carlos_(May_1813)
Battle of San Félix,Spain,win,https://en.wikipedia.org/wiki/Battle_of_San_Félix
Battle of San Fernando de Omoa,Spain,win,https://en.wikipedia.org/wiki/Battle_of_San_Fernando_de_Omoa
Battle of San Jose de Buenavista,Spain,win,https://en.wikipedia.org/wiki/Battle_of_San_Jose_de_Buenavista
Second Battle of San Juan (1898),Spain,win,https://en.wikipedia.org/wiki/Second_Battle_of_San_Juan_(1898)
Battle of San Juan (1797),Spain,win,https://en.wikipedia.org/wiki/Battle_of_San_Juan_(1797)
Battle of San Lorenzo,Spain,win,https://en.wikipedia.org/wiki/Battle_of_San_Lorenzo
Battle of San Pedro (1896),Spain,win,https://en.wikipedia.org/wiki/Battle_of_San_Pedro_(1896)
Battle of San Rafael,Spain,win,https://en.wikipedia.org/wiki/Battle_of_San_Rafael
Battle of Sangarará,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Sangarará
Battle of Sant Esteve d'en Bas,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Sant_Esteve_d'en_Bas
Battle of Sao del Indio,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Sao_del_Indio
Spanish conquest of Sardinia,Spain,win,https://en.wikipedia.org/wiki/Spanish_conquest_of_Sardinia
Battle of the Scheldt (1574),Spain,win,https://en.wikipedia.org/wiki/Battle_of_the_Scheldt_(1574)
Second Eastern Campaign,Spain,win,https://en.wikipedia.org/wiki/Second_Eastern_Campaign
Battle of Seminara,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Seminara
Battle of Seminara (1503),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Seminara_(1503)
Battle of Serravalle (1544),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Serravalle_(1544)
Battle of the Sesia (1524),Spain,win,https://en.wikipedia.org/wiki/Battle_of_the_Sesia_(1524)
Siege of La Capelle,Spain,win,https://en.wikipedia.org/wiki/Siege_of_La_Capelle
Siege of Mouzon,Spain,win,https://en.wikipedia.org/wiki/Siege_of_Mouzon
Siege of Santo Domingo (1655),Spain,win,https://en.wikipedia.org/wiki/Siege_of_Santo_Domingo_(1655)
Siege of Santo Domingo of 1808,Spain,win,https://en.wikipedia.org/wiki/Siege_of_Santo_Domingo_of_1808
Battle of the Slaak,Spain,win,https://en.wikipedia.org/wiki/Battle_of_the_Slaak
Spanish conquest of the Moluccas,Spain,win,https://en.wikipedia.org/wiki/Spanish_conquest_of_the_Moluccas
Battle of St. Quentin (1557),Spain,win,https://en.wikipedia.org/wiki/Battle_of_St._Quentin_(1557)
Battle of Staffarda,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Staffarda
Battle of Steenbergen (1583),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Steenbergen_(1583)
Battle of Suipacha,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Suipacha
Capture of Talca,Spain,win,https://en.wikipedia.org/wiki/Capture_of_Talca
Battle of Tampico (1829),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Tampico_(1829)
Battle of Tarpellanca,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Tarpellanca
Battle of Tecualoya,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Tecualoya
Battle of Tenancingo,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Tenancingo
Battle of Temalaca,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Temalaca
Battle of Tenango del Valle,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Tenango_del_Valle
Ternate expedition (1582),Spain,win,https://en.wikipedia.org/wiki/Ternate_expedition_(1582)
Ternate expedition (1585),Spain,win,https://en.wikipedia.org/wiki/Ternate_expedition_(1585)
Ternate expedition (1603),Spain,win,https://en.wikipedia.org/wiki/Ternate_expedition_(1603)
Battle of Tétouan,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Tétouan
Fall of Tlemcen (1518),Spain,win,https://en.wikipedia.org/wiki/Fall_of_Tlemcen_(1518)
Battle of Torroella,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Torroella
Spanish conquest of Tripoli,Spain,win,https://en.wikipedia.org/wiki/Spanish_conquest_of_Tripoli
Battle of Trocadero,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Trocadero
Battle of Tucapel,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Tucapel
Fourth Battle of Tucson,Spain,win,https://en.wikipedia.org/wiki/Fourth_Battle_of_Tucson
Third Battle of Tucson (1782),Spain,win,https://en.wikipedia.org/wiki/Third_Battle_of_Tucson_(1782)
Second Battle of Tucson,Spain,win,https://en.wikipedia.org/wiki/Second_Battle_of_Tucson
Capture of Valdivia,Spain,win,https://en.wikipedia.org/wiki/Capture_of_Valdivia
Battle of Valencia de Alcántara,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Valencia_de_Alcántara
Battle of Valenciennes (1656),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Valenciennes_(1656)
Battle of Vargas Swamp,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Vargas_Swamp
Battle of Vega de Pagana,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Vega_de_Pagana
Battle of Veillane,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Veillane
Battle of Velletri,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Velletri
Siege of Venlo (1702),Spain,win,https://en.wikipedia.org/wiki/Siege_of_Venlo_(1702)
Battle of Vergt,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Vergt
Capture of Vigo and Pontevedra,Spain,win,https://en.wikipedia.org/wiki/Capture_of_Vigo_and_Pontevedra
Battle of Vila Velha,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Vila_Velha
Battle of Vilanova,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Vilanova
Battle of Vilcaconga,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Vilcaconga
Battle of Villalar,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Villalar
Battle of Villaviciosa,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Villaviciosa
Battle of Viluma,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Viluma
Capture of Vĩnh Long,Spain,win,https://en.wikipedia.org/wiki/Capture_of_Vĩnh_Long
Battle of Wattrelos,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Wattrelos
Battle of Wolf Ravine,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Wolf_Ravine
Battle of Yaguachi,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Yaguachi
Battle of Yerbas Buenas,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Yerbas_Buenas
Battle of Zacatecas (1811),Spain,win,https://en.wikipedia.org/wiki/Battle_of_Zacatecas_(1811)
Battle of Zitácuaro,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Zitácuaro
Battle of Zitlala,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Zitlala
Battle on the Zuiderzee,Spain,win,https://en.wikipedia.org/wiki/Battle_on_the_Zuiderzee
Battle of Zutphen,Spain,win,https://en.wikipedia.org/wiki/Battle_of_Zutphen
Category:Naval battles involving Spain,Spain,unknown,https://en.wikipedia.org/wiki/Category:Naval_battles_involving_Spain
Category:Sieges involving Spain,Spain,unknown,https://en.wikipedia.org/wiki/Category:Sieges_involving_Spain
Category:Tank battles involving Spain,Spain,unknown,https://en.wikipedia.org/wiki/Category:Tank_battles_involving_Spain
Category:Battles involving Aragon,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_involving_Aragon
Category:Battles involving the Kingdom of Asturias,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_involving_the_Kingdom_of_Asturias
Category:Battles involving Castile,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_involving_Castile
Category:Battles involving the Caliphate of Córdoba,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_involving_the_Caliphate_of_Córdoba
Category:Battles involving the Emirate of Córdoba,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_involving_the_Emirate_of_Córdoba
Category:Battles involving the Emirate of Granada,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_involving_the_Emirate_of_Granada
Category:Battles involving the Spanish Netherlands,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_involving_the_Spanish_Netherlands
Category:Battles of the Spanish American wars of independence,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_Spanish_American_wars_of_independence
Category:Battles of the Spanish–American War,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_Spanish–American_War
Category:Battles of the American Revolutionary War involving Spain,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_American_Revolutionary_War_involving_Spain
Category:Battles of the Anglo-Spanish War (1585–1604),Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_Anglo-Spanish_War_(1585–1604)
Category:Battles of the Arauco War,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_Arauco_War
Category:Spanish conquest of the Aztec Empire,Spain,unknown,https://en.wikipedia.org/wiki/Category:Spanish_conquest_of_the_Aztec_Empire
Category:Battles of the First Carlist War,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_First_Carlist_War
Category:Battles of the Chincha Islands War,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_Chincha_Islands_War
Category:Battles of the Spanish Civil War,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_Spanish_Civil_War
Category:Battles of the East Indies Campaign (1757–1763),Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_East_Indies_Campaign_(1757–1763)
Category:Battles of the Franco-Spanish War (1635–1659),Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_Franco-Spanish_War_(1635–1659)
Category:Battles of the French Revolutionary and Napoleonic Wars involving Spain,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_French_Revolutionary_and_Napoleonic_Wars_involving_Spain
Category:Battles of the War of Jenkins' Ear,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_War_of_Jenkins'_Ear
Category:Battles of the Portuguese Restoration War,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_Portuguese_Restoration_War
Category:Battles of the War of the Spanish Succession,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_War_of_the_Spanish_Succession
Category:Battles of the Thirty Years' War involving Spain,Spain,unknown,https://en.wikipedia.org/wiki/Category:Battles_of_the_Thirty_Years'_War_involving_Spain
Category:Spanish battle stubs,Spain,unknown,https://en.wikipedia.org/wiki/Category:Spanish_battle_stubs
